#                     Fission barriers calculated with the ETFSI model 
#  Z   A El      cin      hin      ain      Bin     Bexp      cout     hout     aout     Bout    Bexp
#                                          [MeV]    [MeV]                               [MeV]    [MeV]
#-----------------------------------------------------------------------------------------------------
 100 262 Fm      1.38    -0.07     0.00     4.40                                                      
 100 263 Fm      1.38    -0.06     0.00     4.10                                                      
 100 264 Fm      1.38    -0.05     0.00     3.80                                                      
 100 265 Fm      1.38    -0.05     0.00     3.80                                                      
 100 266 Fm      1.39    -0.04     0.00     3.30                                                      
 100 267 Fm      1.39    -0.03     0.00     3.20                                                      
 100 268 Fm      1.39    -0.04     0.00     2.70                                                      
 100 269 Fm      1.40    -0.03     0.00     2.60                                                      
 100 270 Fm      1.39    -0.04     0.00     2.20                                                      
 100 271 Fm      1.39    -0.03     0.00     2.20                                                      
 100 272 Fm      1.39    -0.03     0.00     1.80                                                      
 100 273 Fm      1.39    -0.03     0.00     2.30                                                      
 100 274 Fm      1.40    -0.03     0.00     1.80                                                      
 100 275 Fm      1.40    -0.03     0.00     3.10                                                      
 100 276 Fm      1.40    -0.03     0.00     2.60                                                      
 100 277 Fm      1.40    -0.03     0.00     4.00                                                      
 100 278 Fm      1.40    -0.03     0.00     3.30                                                      
 100 279 Fm      1.19    -0.04     0.15     4.20                                                      
 100 280 Fm      1.19    -0.05     0.19     4.30                                                      
 100 281 Fm      1.19    -0.10     0.00     5.20                                                      
 100 282 Fm      1.19    -0.13     0.00     5.10                                                      
 100 283 Fm      1.20    -0.13     0.00     6.30              1.62     0.03     0.00     2.90         
 100 284 Fm      1.19    -0.13     0.00     6.00              1.62     0.03     0.00     2.70         
 100 285 Fm      1.20    -0.14     0.00     5.50              1.62     0.03     0.00     2.10         
 100 286 Fm      1.35    -0.07     0.00     4.30              1.62     0.03     0.00     1.20         
 100 287 Fm      1.35    -0.03     0.13     4.00              1.63     0.03     0.00     1.10         
 100 288 Fm      1.35    -0.02     0.15     3.40                                                      
 100 289 Fm      1.35    -0.02     0.10     3.50                                                      
 100 290 Fm      1.35    -0.02     0.00     2.70                                                      
 100 291 Fm      1.34    -0.01     0.00     2.90                                                      
 100 292 Fm      1.34     0.00     0.00     2.10                                                      
 100 293 Fm      1.34     0.01     0.05     1.90                                                      
 100 294 Fm      1.34     0.01     0.00     1.60                                                      
 100 295 Fm      1.34     0.01     0.00     1.70                                                      
 100 296 Fm      1.34     0.01     0.00     2.10                                                      
 100 297 Fm      1.31     0.02     0.00     3.10                                                      
 100 298 Fm      1.30     0.01     0.00     3.40                                                      
 100 299 Fm      1.30     0.00     0.00     4.10                                                      
 100 300 Fm      1.29     0.01     0.00     4.00                                                      
 100 301 Fm      1.29     0.00     0.00     4.70                                                      
 100 302 Fm      1.28     0.00     0.00     4.70                                                      
 100 303 Fm      1.28     0.00     0.00     5.10                                                      
 100 304 Fm      1.27     0.00     0.00     5.30                                                      
 100 305 Fm      1.27     0.03     0.00     5.40                                                      
 100 306 Fm      1.27     0.03     0.00     5.90                                                      
 100 307 Fm      1.27     0.04     0.00     5.80                                                      
 100 308 Fm      1.27     0.05     0.00     6.00                                                      
 100 309 Fm      1.26     0.07     0.00     6.40                                                      
 100 310 Fm      1.28    -0.04     0.00     7.30                                                      
 100 311 Fm      1.27     0.15     0.00     6.30                                                      
 100 312 Fm      1.27     0.16     0.00     6.40                                                      
 100 313 Fm      1.21     0.13     0.00     8.30                                                      
 100 314 Fm      1.21     0.13     0.00     8.40                                                      
 101 244 Md      1.28     0.03     0.00     5.40                                                      
 101 245 Md      1.27     0.03     0.00     5.30                                                      
 101 246 Md      1.28     0.03     0.00     6.00                                                      
 101 247 Md      1.28     0.02     0.00     5.90                                                      
 101 248 Md      1.28     0.02     0.00     6.40                                                      
 101 249 Md      1.28     0.02     0.00     6.50                                                      
 101 250 Md      1.38    -0.10     0.23     6.60                                                      
 101 251 Md      1.38    -0.10     0.20     6.40                                                      
 101 252 Md      1.38    -0.11     0.17     6.80                                                      
 101 253 Md      1.37    -0.11     0.17     6.40                                                      
 101 254 Md      1.38    -0.10     0.17     6.50                                                      
 101 255 Md      1.38    -0.10     0.15     6.00                                                      
 101 256 Md      1.38    -0.12     0.13     6.20                                                      
 101 257 Md      1.38    -0.12     0.00     5.70                                                      
 101 258 Md      1.43    -0.21     0.75     6.10                                                      
 101 259 Md      1.38    -0.11     0.00     5.30                                                      
 101 260 Md      1.38    -0.11     0.00     5.30                                                      
 101 261 Md      1.39    -0.09     0.00     5.00                                                      
 101 262 Md      1.39    -0.07     0.00     4.80                                                      
 101 263 Md      1.38    -0.07     0.00     4.50                                                      
 101 264 Md      1.39    -0.06     0.00     4.30                                                      
 101 265 Md      1.38    -0.06     0.00     4.00                                                      
 101 266 Md      1.39    -0.05     0.00     3.60                                                      
 101 267 Md      1.39    -0.05     0.00     3.20                                                      
 101 268 Md      1.39    -0.04     0.00     3.10                                                      
 101 269 Md      1.39    -0.04     0.00     2.60                                                      
 101 270 Md      1.38    -0.04     0.00     2.20                                                      
 101 271 Md      1.38    -0.04     0.00     1.90                                                      
 101 272 Md      1.39    -0.04     0.00     1.70                                                      
 101 273 Md      1.39    -0.04     0.00     1.40                                                      
 101 274 Md      1.40    -0.03     0.00     1.80                                                      
 101 275 Md      1.40    -0.03     0.00     1.30                                                      
 101 276 Md      1.40    -0.03     0.00     2.40                                                      
 101 277 Md      1.40    -0.03     0.00     1.90                                                      
 101 278 Md      1.40    -0.03     0.00     3.20                                                      
 101 279 Md      1.40    -0.03     0.00     3.00                                                      
 101 280 Md      1.19    -0.04     0.13     3.90                                                      
 101 281 Md      1.19    -0.05     0.11     3.40                                                      
 101 282 Md      1.19    -0.11     0.00     4.70                                                      
 101 283 Md      1.19    -0.11     0.00     4.50                                                      
 101 284 Md      1.19    -0.12     0.00     5.70                                                      
 101 285 Md      1.19    -0.12     0.00     5.30                                                      
 101 286 Md      1.19    -0.13     0.00     5.30                                                      
 101 287 Md      1.35    -0.08     0.00     4.20                                                      
 101 288 Md      1.35    -0.03     0.13     3.40                                                      
 101 289 Md      1.35    -0.02     0.08     2.70                                                      
 101 290 Md      1.35    -0.03     0.00     3.00                                                      
 101 291 Md      1.34    -0.01     0.00     2.20                                                      
 101 292 Md      1.34     0.03     0.23     2.40                                                      
 101 293 Md      1.34     0.04     0.20     1.60                                                      
 101 294 Md      1.34     0.03     0.17     1.20                                                      
 101 295 Md      1.34     0.04     0.15     1.70                                                      
 101 296 Md      1.34     0.04     0.15     1.90                                                      
 101 297 Md      1.30     0.02     0.00     2.80                                                      
 101 298 Md      1.30     0.02     0.00     3.10                                                      
 101 299 Md      1.29     0.02     0.00     3.60                                                      
 101 300 Md      1.29     0.01     0.00     4.20                                                      
 101 301 Md      1.29    -0.01     0.00     4.30                                                      
 101 302 Md      1.29    -0.01     0.00     4.70                                                      
 101 303 Md      1.29    -0.01     0.00     5.00                                                      
 101 304 Md      1.28    -0.01     0.00     5.30                                                      
 101 305 Md      1.28    -0.01     0.00     5.70                                                      
 101 306 Md      1.27     0.04     0.00     5.60                                                      
 101 307 Md      1.27    -0.01     0.00     6.40                                                      
 101 308 Md      1.27     0.04     0.00     6.10                                                      
 101 309 Md      1.29    -0.03     0.00     7.00                                                      
 101 310 Md      1.28    -0.04     0.00     7.50                                                      
 101 311 Md      1.29    -0.03     0.00     7.30                                                      
 101 312 Md      1.27     0.16     0.00     6.60                                                      
 101 313 Md      1.27     0.16     0.00     6.50                                                      
 101 314 Md      1.22     0.14     0.00     8.50                                                      
 101 315 Md      1.29    -0.05     0.00     7.80                                                      
 101 316 Md      1.29    -0.05     0.00     8.20                                                      
 102 246 No      1.28     0.03     0.00     4.90                                                      
 102 247 No      1.28     0.03     0.00     5.60                                                      
 102 248 No      1.28     0.01     0.00     5.40                                                      
 102 249 No      1.28     0.02     0.00     6.00                                                      
 102 250 No      1.37    -0.10     0.15     5.80                                                      
 102 251 No      1.38    -0.11     0.17     6.00                                                      
 102 252 No      1.38    -0.11     0.15     5.80                                                      
 102 253 No      1.38    -0.11     0.15     6.20                                                      
 102 254 No      1.38    -0.10     0.20     5.70                                                      
 102 255 No      1.38    -0.11     0.13     5.80                                                      
 102 256 No      1.38    -0.11     0.15     5.60                                                      
 102 257 No      1.39    -0.12     0.05     5.80                                                      
 102 258 No      1.39    -0.11     0.13     5.30                                                      
 102 259 No      1.38    -0.10     0.05     5.50                                                      
 102 260 No      1.39    -0.11     0.00     5.00                                                      
 102 261 No      1.39    -0.11     0.00     5.10                                                      
 102 262 No      1.38    -0.09     0.00     4.80                                                      
 102 263 No      1.39    -0.08     0.00     4.60                                                      
 102 264 No      1.39    -0.08     0.00     4.30                                                      
 102 265 No      1.39    -0.07     0.00     4.00                                                      
 102 266 No      1.39    -0.06     0.00     3.70                                                      
 102 267 No      1.38    -0.06     0.00     3.60                                                      
 102 268 No      1.39    -0.05     0.00     3.00                                                      
 102 269 No      1.38    -0.05     0.00     2.50                                                      
 102 270 No      1.39    -0.05     0.00     2.50                                                      
 102 271 No      1.39    -0.04     0.00     2.30                                                      
 102 272 No      1.38    -0.04     0.00     1.70                                                      
 102 273 No      1.39    -0.04     0.00     1.70                                                      
 102 274 No      1.39    -0.04     0.00     1.30                                                      
 102 275 No      1.40    -0.03     0.00     1.70                                                      
 102 276 No      1.39    -0.04     0.00     1.30                                                      
 102 277 No      1.40    -0.03     0.00     1.70                                                      
 102 278 No      1.19    -0.02     0.13     1.70                                                      
 102 279 No      1.19    -0.02     0.00     3.00                                                      
 102 280 No      1.19    -0.03     0.11     2.80                                                      
 102 281 No      1.18    -0.03     0.14     4.60                                                      
 102 282 No      1.19    -0.04     0.15     3.80                                                      
 102 283 No      1.18    -0.03     0.14     4.80                                                      
 102 284 No      1.19    -0.11     0.00     4.90                                                      
 102 285 No      1.19    -0.11     0.00     6.00                                                      
 102 286 No      1.19    -0.11     0.00     5.60                                                      
 102 287 No      1.19    -0.12     0.00     5.50                                                      
 102 288 No      1.19    -0.12     0.00     4.10                                                      
 102 289 No      1.19    -0.12     0.00     4.20                                                      
 102 290 No      1.35    -0.04     0.00     2.40                                                      
 102 291 No      1.35    -0.02     0.00     2.50                                                      
 102 292 No      1.35    -0.02     0.00     1.70                                                      
 102 293 No      1.34     0.04     0.25     2.20                                                      
 102 294 No      1.34     0.04     0.20     1.20                                                      
 102 295 No      1.34     0.04     0.20     0.90                                                      
 102 296 No      1.34     0.04     0.13     1.10                                                      
 102 297 No      1.30     0.02     0.00     2.20                                                      
 102 298 No      1.30     0.01     0.00     2.60                                                      
 102 299 No      1.30     0.01     0.00     2.80                                                      
 102 300 No      1.29     0.01     0.00     3.30                                                      
 102 301 No      1.30     0.00     0.00     3.80                                                      
 102 302 No      1.30     0.00     0.00     3.90                                                      
 102 303 No      1.29     0.00     0.00     4.40                                                      
 102 304 No      1.29     0.00     0.00     4.60                                                      
 102 305 No      1.28    -0.01     0.00     5.00                                                      
 102 306 No      1.28    -0.02     0.00     5.40                                                      
 102 307 No      1.27     0.00     0.00     5.70                                                      
 102 308 No      1.27    -0.01     0.00     6.00                                                      
 102 309 No      1.27     0.05     0.00     5.70                                                      
 102 310 No      1.28    -0.04     0.00     6.50                                                      
 102 311 No      1.28    -0.04     0.00     7.00                                                      
 102 312 No      1.28    -0.04     0.00     7.10                                                      
 102 313 No      1.27     0.15     0.00     6.20                                                      
 102 314 No      1.29    -0.05     0.00     7.30                                                      
 102 315 No      1.30    -0.05     0.00     7.80                                                      
 102 316 No      1.29    -0.05     0.00     7.60                                                      
 102 317 No      1.29    -0.05     0.00     8.00                                                      
 102 318 No      1.29    -0.05     0.00     7.70                                                      
 103 248 Lr      1.28     0.03     0.05     5.80                                                      
 103 249 Lr      1.37    -0.11     0.00     5.40                                                      
 103 250 Lr      1.37    -0.11     0.00     5.70                                                      
 103 251 Lr      1.37    -0.11     0.00     5.80                                                      
 103 252 Lr      1.38    -0.11     0.15     6.00                                                      
 103 253 Lr      1.37    -0.12     0.13     5.90                                                      
 103 254 Lr      1.38    -0.11     0.15     6.30                                                      
 103 255 Lr      1.38    -0.11     0.13     5.90                                                      
 103 256 Lr      1.38    -0.11     0.10     6.10                                                      
 103 257 Lr      1.38    -0.10     0.17     5.80                                                      
 103 258 Lr      1.39    -0.11     0.17     6.10                                                      
 103 259 Lr      1.37    -0.11     0.00     5.60                                                      
 103 260 Lr      1.38    -0.11     0.00     5.70                                                      
 103 261 Lr      1.38    -0.10     0.00     5.20                                                      
 103 262 Lr      1.38    -0.11     0.00     5.40                                                      
 103 263 Lr      1.38    -0.10     0.00     4.90                                                      
 103 264 Lr      1.38    -0.09     0.00     4.90                                                      
 103 265 Lr      1.39    -0.08     0.00     4.40                                                      
 103 266 Lr      1.39    -0.07     0.00     4.00                                                      
 103 267 Lr      1.39    -0.07     0.00     3.70                                                      
 103 268 Lr      1.39    -0.06     0.00     3.70                                                      
 103 269 Lr      1.39    -0.06     0.00     3.10                                                      
 103 270 Lr      1.39    -0.05     0.00     2.90                                                      
 103 271 Lr      1.39    -0.06     0.00     2.40                                                      
 103 272 Lr      1.38    -0.05     0.00     2.20                                                      
 103 273 Lr      1.38    -0.05     0.00     1.60                                                      
 103 274 Lr      1.39    -0.04     0.00     1.40                                                      
 103 275 Lr      1.39    -0.04     0.00     1.10                                                      
 103 276 Lr      1.39    -0.04     0.00     1.20                                                      
 103 277 Lr      1.39    -0.04     0.00     0.90                                                      
 103 278 Lr      1.19    -0.01     0.13     1.30                                                      
 103 279 Lr      1.19    -0.02     0.13     1.20                                                      
 103 280 Lr      1.19    -0.01     0.11     2.40                                                      
 103 281 Lr      1.19    -0.02     0.17     2.50                                                      
 103 282 Lr      1.19    -0.02     0.11     3.70                                                      
 103 283 Lr      1.19    -0.02     0.15     3.30                                                      
 103 284 Lr      1.19    -0.03     0.06     4.20                                                      
 103 285 Lr      1.19    -0.07     0.00     4.10                                                      
 103 286 Lr      1.19    -0.08     0.00     5.30                                                      
 103 287 Lr      1.19    -0.09     0.00     4.90                                                      
 103 288 Lr      1.19    -0.09     0.00     4.80                                                      
 103 289 Lr      1.13    -0.03     0.00     4.20                                                      
 103 290 Lr      1.16    -0.10     0.00     4.00                                                      
 103 291 Lr      1.35    -0.02     0.10     1.70                                                      
 103 292 Lr      1.34     0.02     0.23     2.10                                                      
 103 293 Lr      1.35     0.03     0.23     1.20                                                      
 103 294 Lr      1.35     0.04     0.28     1.30                                                      
 103 295 Lr      1.35     0.04     0.20     0.30                                                      
 103 296 Lr      1.34     0.05     0.20     0.30                                                      
 103 297 Lr      1.30     0.02     0.00     1.90                                                      
 103 298 Lr      1.30     0.03     0.00     2.20                                                      
 103 299 Lr      1.30     0.01     0.00     2.60                                                      
 103 300 Lr      1.29     0.02     0.00     2.90                                                      
 103 301 Lr      1.29     0.01     0.00     3.30                                                      
 103 302 Lr      1.29     0.01     0.00     3.80                                                      
 103 303 Lr      1.30    -0.01     0.00     4.00                                                      
 103 304 Lr      1.29     0.00     0.00     4.40                                                      
 103 305 Lr      1.29     0.00     0.00     4.70                                                      
 103 306 Lr      1.28     0.00     0.00     4.90                                                      
 103 307 Lr      1.28     0.00     0.00     5.30                                                      
 103 308 Lr      1.27     0.00     0.00     5.80                                                      
 103 309 Lr      1.28    -0.03     0.00     6.10                                                      
 103 310 Lr      1.29    -0.03     0.00     6.60                                                      
 103 311 Lr      1.29    -0.05     0.00     6.70                                                      
 103 312 Lr      1.29    -0.03     0.00     7.00                                                      
 103 313 Lr      1.29    -0.03     0.00     7.10                                                      
 103 314 Lr      1.29    -0.05     0.00     7.60                                                      
 103 315 Lr      1.29    -0.05     0.00     7.50                                                      
 103 316 Lr      1.30    -0.05     0.00     7.90                                                      
 103 317 Lr      1.29    -0.05     0.00     7.70                                                      
 103 318 Lr      1.29    -0.05     0.00     8.10                                                      
 104 250 Rf      1.37    -0.11     0.00     4.50                                                      
 104 251 Rf      1.37    -0.11     0.00     4.90                                                      
 104 252 Rf      1.37    -0.13     0.00     4.90                                                      
 104 253 Rf      1.38    -0.12     0.00     5.10                                                      
 104 254 Rf      1.38    -0.11     0.17     5.30                                                      
 104 255 Rf      1.38    -0.11     0.20     5.60                                                      
 104 256 Rf      1.38    -0.11     0.13     5.30                                                      
 104 257 Rf      1.39    -0.11     0.23     5.60                                                      
 104 258 Rf      1.38    -0.11     0.10     5.20                                                      
 104 259 Rf      1.39    -0.11     0.17     5.30                                                      
 104 260 Rf      1.39    -0.12     0.00     5.00                                                      
 104 261 Rf      1.38    -0.12     0.00     5.00                                                      
 104 262 Rf      1.38    -0.10     0.00     4.70                                                      
 104 263 Rf      1.38    -0.11     0.00     4.60                                                      
 104 264 Rf      1.38    -0.10     0.00     4.40                                                      
 104 265 Rf      1.38    -0.09     0.00     4.40                                                      
 104 266 Rf      1.39    -0.08     0.00     4.00                                                      
 104 267 Rf      1.39    -0.07     0.00     3.60                                                      
 104 268 Rf      1.39    -0.07     0.00     3.30                                                      
 104 269 Rf      1.39    -0.06     0.00     3.00                                                      
 104 270 Rf      1.39    -0.06     0.00     2.50                                                      
 104 271 Rf      1.39    -0.05     0.00     2.60                                                      
 104 272 Rf      1.39    -0.05     0.00     1.90                                                      
 104 273 Rf      1.38    -0.05     0.00     2.00                                                      
 104 274 Rf      1.39    -0.05     0.00     1.30                                                      
 104 275 Rf      1.39    -0.05     0.00     1.50                                                      
 104 276 Rf      1.19    -0.01     0.17     0.80                                                      
 104 277 Rf      1.19    -0.01     0.15     1.30                                                      
 104 278 Rf      1.19    -0.01     0.13     1.00                                                      
 104 279 Rf      1.19     0.02     0.00     1.50                                                      
 104 280 Rf      1.19     0.00     0.00     1.60                                                      
 104 281 Rf      1.18     0.02     0.00     2.70                                                      
 104 282 Rf      1.18     0.03     0.00     2.70                                                      
 104 283 Rf      1.18     0.05     0.00     3.90                                                      
 104 284 Rf      1.18     0.06     0.00     3.70                                                      
 104 285 Rf      1.17     0.06     0.00     5.00                                                      
 104 286 Rf      1.17     0.05     0.00     4.70                                                      
 104 287 Rf      1.16     0.05     0.00     5.80                                                      
 104 288 Rf      1.16     0.05     0.00     5.60                                                      
 104 289 Rf      1.19    -0.10     0.00     4.80                                                      
 104 290 Rf      1.19    -0.11     0.00     4.00                                                      
 104 291 Rf      1.18    -0.11     0.00     3.90                                                      
 104 292 Rf      1.18    -0.11     0.00     2.90                                                      
 104 293 Rf      1.16    -0.12     0.00     2.90                                                      
 104 294 Rf      1.16    -0.13     0.00     1.90                                                      
 104 295 Rf      1.17    -0.14     0.00     1.90                                                      
 104 296 Rf      1.34     0.06     0.25     0.40                                                      
 104 297 Rf      1.30     0.03     0.00     1.00                                                      
 104 298 Rf      1.30     0.01     0.00     1.50                                                      
 104 299 Rf      1.30     0.01     0.00     1.90                                                      
 104 300 Rf      1.30     0.01     0.00     2.10                                                      
 104 301 Rf      1.30     0.02     0.00     2.30                                                      
 104 302 Rf      1.30     0.00     0.00     2.90                                                      
 104 303 Rf      1.29     0.01     0.00     3.30                                                      
 104 304 Rf      1.30     0.00     0.00     3.40                                                      
 104 305 Rf      1.29    -0.02     0.00     4.10                                                      
 104 306 Rf      1.29    -0.02     0.00     4.30                                                      
 104 307 Rf      1.28    -0.02     0.00     4.50                                                      
 104 308 Rf      1.28    -0.02     0.00     5.00                                                      
 104 309 Rf      1.28     0.00     0.00     5.40                                                      
 104 310 Rf      1.28    -0.03     0.00     5.60                                                      
 104 311 Rf      1.28    -0.04     0.00     6.10                                                      
 104 312 Rf      1.28    -0.04     0.00     6.20                                                      
 104 313 Rf      1.28    -0.04     0.00     6.60                                                      
 104 314 Rf      1.29    -0.03     0.00     6.60                                                      
 104 315 Rf      1.30    -0.05     0.00     7.00                                                      
 104 316 Rf      1.30    -0.05     0.00     7.00                                                      
 104 317 Rf      1.30    -0.05     0.00     7.50                                                      
 104 318 Rf      1.30    -0.05     0.00     7.30                                                      
 105 252 Db      1.37    -0.13     0.00     4.70                                                      
 105 253 Db      1.37    -0.13     0.00     4.70                                                      
 105 254 Db      1.38    -0.12     0.00     5.00                                                      
 105 255 Db      1.38    -0.12     0.00     5.20                                                      
 105 256 Db      1.38    -0.11     0.17     5.70                                                      
 105 257 Db      1.38    -0.11     0.17     5.50                                                      
 105 258 Db      1.38    -0.13     0.15     5.60                                                      
 105 259 Db      1.38    -0.13     0.08     5.20                                                      
 105 260 Db      1.40    -0.13     0.00     5.30                                                      
 105 261 Db      1.38    -0.12     0.00     5.10                                                      
 105 262 Db      1.39    -0.12     0.00     5.20                                                      
 105 263 Db      1.39    -0.11     0.00     4.90                                                      
 105 264 Db      1.39    -0.11     0.00     4.90                                                      
 105 265 Db      1.38    -0.10     0.00     4.60                                                      
 105 266 Db      1.39    -0.09     0.00     4.50                                                      
 105 267 Db      1.39    -0.09     0.00     4.20                                                      
 105 268 Db      1.38    -0.08     0.00     4.10                                                      
 105 269 Db      1.38    -0.08     0.00     3.70                                                      
 105 270 Db      1.39    -0.07     0.00     3.10                                                      
 105 271 Db      1.38    -0.07     0.00     2.80                                                      
 105 272 Db      1.39    -0.06     0.00     2.80                                                      
 105 273 Db      1.38    -0.06     0.00     1.80                                                      
 105 274 Db      1.39    -0.05     0.00     2.00                                                      
 105 275 Db      1.39    -0.05     0.00     1.40                                                      
 105 276 Db      1.38    -0.05     0.00     1.20                                                      
 105 277 Db      1.20    -0.02     0.15     1.90                                                      
 105 278 Db      1.20    -0.02     0.15     1.90                                                      
 105 279 Db      1.20    -0.02     0.18     1.50                                                      
 105 280 Db      1.19     0.02     0.00     1.90                                                      
 105 281 Db      1.19     0.01     0.00     1.50                                                      
 105 282 Db      1.19     0.04     0.00     2.00                                                      
 105 283 Db      1.19     0.04     0.00     2.10                                                      
 105 284 Db      1.19     0.05     0.00     3.00                                                      
 105 285 Db      1.19     0.06     0.00     3.30                                                      
 105 286 Db      1.17     0.06     0.00     4.50                                                      
 105 287 Db      1.18     0.07     0.00     4.20                                                      
 105 288 Db      1.16     0.06     0.00     5.30                                                      
 105 289 Db      1.16     0.06     0.00     4.60                                                      
 105 290 Db      1.15     0.05     0.00     4.70                                                      
 105 291 Db      1.16     0.06     0.00     3.70                                                      
 105 292 Db      1.16     0.05     0.00     3.80                                                      
 105 293 Db      1.16    -0.06     0.00     2.70                                                      
 105 294 Db      1.15    -0.07     0.00     2.90                                                      
 105 295 Db      1.15    -0.12     0.00     1.80                                                      
 105 296 Db      1.16    -0.14     0.00     1.70                                                      
 105 297 Db      1.16    -0.15     0.00     0.70                                                      
 105 298 Db      1.29     0.03     0.00     1.00                                                      
 105 299 Db      1.30     0.01     0.00     1.50                                                      
 105 300 Db      1.29     0.02     0.00     1.80                                                      
 105 301 Db      1.30     0.02     0.00     1.90                                                      
 105 302 Db      1.30     0.02     0.00     2.10                                                      
 105 303 Db      1.29     0.01     0.00     2.70                                                      
 105 304 Db      1.30     0.01     0.00     2.90                                                      
 105 305 Db      1.30     0.00     0.00     3.30                                                      
 105 306 Db      1.29    -0.01     0.00     3.90                                                      
 105 307 Db      1.29     0.00     0.00     4.00                                                      
 105 308 Db      1.28    -0.02     0.00     4.40                                                      
 105 309 Db      1.28    -0.01     0.00     5.10                                                      
 105 310 Db      1.28    -0.01     0.00     5.60                                                      
 105 311 Db      1.28    -0.03     0.00     5.60                                                      
 105 312 Db      1.28    -0.04     0.00     6.00                                                      
 105 313 Db      1.28    -0.04     0.00     6.00                                                      
 105 314 Db      1.28    -0.04     0.00     6.50                                                      
 105 315 Db      1.29    -0.06     0.00     6.50                                                      
 105 316 Db      1.29    -0.06     0.00     6.90                                                      
 105 317 Db      1.29    -0.06     0.00     6.90                                                      
 105 318 Db      1.30    -0.07     0.00     7.20                                                      
 106 254 Sg      1.38    -0.13     0.00     4.00                                                      
 106 255 Sg      1.38    -0.12     0.15     4.30                                                      
 106 256 Sg      1.37    -0.13     0.00     4.40                                                      
 106 257 Sg      1.38    -0.12     0.17     4.90                                                      
 106 258 Sg      1.38    -0.11     0.20     4.70                                                      
 106 259 Sg      1.38    -0.12     0.00     4.90                                                      
 106 260 Sg      1.39    -0.13     0.00     4.60                                                      
 106 261 Sg      1.38    -0.13     0.00     4.70                                                      
 106 262 Sg      1.39    -0.12     0.00     4.30                                                      
 106 263 Sg      1.38    -0.12     0.00     4.40                                                      
 106 264 Sg      1.39    -0.11     0.00     4.20                                                      
 106 265 Sg      1.38    -0.11     0.00     4.30                                                      
 106 266 Sg      1.38    -0.10     0.00     3.90                                                      
 106 267 Sg      1.39    -0.09     0.00     3.80                                                      
 106 268 Sg      1.39    -0.09     0.00     3.70                                                      
 106 269 Sg      1.38    -0.08     0.00     3.80                                                      
 106 270 Sg      1.39    -0.08     0.00     3.30                                                      
 106 271 Sg      1.38    -0.07     0.00     3.00                                                      
 106 272 Sg      1.39    -0.06     0.00     2.30                                                      
 106 273 Sg      1.39    -0.06     0.00     2.50                                                      
 106 274 Sg      1.20    -0.02     0.18     1.40                                                      
 106 275 Sg      1.20    -0.01     0.13     1.70                                                      
 106 276 Sg      1.20    -0.01     0.11     1.00                                                      
 106 277 Sg      1.20     0.00     0.00     1.20                                                      
 106 278 Sg      1.20     0.00     0.00     0.70                                                      
 106 279 Sg      1.19     0.03     0.00     1.40                                                      
 106 280 Sg      1.19     0.01     0.00     1.20                                                      
 106 281 Sg      1.19     0.02     0.00     1.80                                                      
 106 282 Sg      1.19     0.03     0.00     1.60                                                      
 106 283 Sg      1.18     0.07     0.00     2.70                                                      
 106 284 Sg      1.18     0.06     0.00     2.50                                                      
