 90   7.874001  17.5 -1             1 u                 (35/2-)  0
                                         85      1.471  9.998E-01  1.000E+00  1.749E-04
 91   8.452001  18.5  1             1 u                 (37/2+)  0
                                         87      1.651  1.000E+00  1.000E+00  0.000E+00
 92   8.563001  18.5 -1             1 u                 (37/2-)  0
                                         88      1.463  9.998E-01  1.000E+00  1.769E-04
 93   9.007000  18.5  1             1 u                 (37/2+)  0
                                         89      1.757  0.000E+00  0.000E+00  0.000E+00
 94   9.511001  19.5 -1             1 u                 (39/2-)  0
                                         90      1.637  1.000E+00  1.000E+00  0.000E+00
 95   9.621000  19.5 -1             1 u                 (39/2-)  0
                                         90      1.747  0.000E+00  0.000E+00  0.000E+00
 96  10.156000  20.5 -1             1 u                 (41/2-)  0
                                         92      1.593  1.000E+00  1.000E+00  0.000E+00
 97  10.277000  20.5  1             1 u                 (41/2+)  0
                                         91      1.825  1.000E+00  1.000E+00  0.000E+00
 98  10.793000  20.5  1             1 u                 (41/2+)  0
                                         93      1.786  0.000E+00  0.000E+00  0.000E+00
 99  11.291000  21.5 -1             1 u                 (43/2-)  0
                                         94      1.780  1.000E+00  1.000E+00  0.000E+00
100  11.583000  21.5 -1             1 u                 (43/2-)  0
                                         95      1.962  0.000E+00  0.000E+00  0.000E+00
101  11.958000  22.5 -1             1 u                 (45/2-)  0
                                         96      1.802  1.000E+00  1.000E+00  0.000E+00
102  12.236001  22.5  1             1 u                 (45/2+)  0
                                         97      1.959  0.000E+00  0.000E+00  0.000E+00
103  12.668000  22.5  1             1 u                 (45/2+)  0
                                         98      1.875  0.000E+00  0.000E+00  0.000E+00
104  13.286000  23.5 -1             1 u                 (47/2-)  0
                                         99      1.995  0.000E+00  0.000E+00  0.000E+00
105  13.999001  23.5 -1             1 u                 (47/2-)  0
                                        100      2.416  0.000E+00  0.000E+00  0.000E+00
106  14.019001  24.5 -1             1 u                 (49/2-)  0
                                        101      2.061  0.000E+00  0.000E+00  0.000E+00
107  14.336000  24.5  1             1 u                 (49/2+)  0
                                        102      2.100  0.000E+00  0.000E+00  0.000E+00
108  15.532001  25.5 -1             1 u                 (51/2-)  0
                                        104      2.246  0.000E+00  0.000E+00  0.000E+00
109  16.373001  26.5 -1             1 u                 (53/2-)  0
                                        106      2.354  0.000E+00  0.000E+00  0.000E+00
110  16.632000  26.5  1             1 u                 (53/2+)  0
                                        107      2.296  0.000E+00  0.000E+00  0.000E+00
111  16.660000  26.5  1             1 u                 (53/2+)  0
                                        107      2.324  0.000E+00  0.000E+00  0.000E+00
112  18.116001  27.5 -1             1 u                 (55/2-)  0
                                        108      2.584  0.000E+00  0.000E+00  0.000E+00
113  18.317001  27.5 -1             1 u                 (55/2-)  0
                                        108      2.785  0.000E+00  0.000E+00  0.000E+00
114  19.094002  28.5 -1             1 u                 (57/2-)  0
                                        109      2.721  0.000E+00  0.000E+00  0.000E+00
115  19.110001  28.5 -1             1 u                 (57/2-)  0
                                        109      2.737  0.000E+00  0.000E+00  0.000E+00
116  19.163000  28.5  1             2 u                 (57/2+)  0
                                        111      2.503  0.000E+00  0.000E+00  0.000E+00
                                        110      2.532  0.000E+00  0.000E+00  0.000E+00
117  20.679001  29.5 -1             2 u                 (59/2-)  0
                                        113      2.362  0.000E+00  0.000E+00  0.000E+00
                                        112      2.563  0.000E+00  0.000E+00  0.000E+00
118  21.972000  30.5  1             1 u                 (61/2+)  0
                                        116      2.809  0.000E+00  0.000E+00  0.000E+00
119  22.272001  30.5 -1             2 u                 (61/2-)  0
                                        115      3.162  0.000E+00  0.000E+00  0.000E+00
                                        114      3.178  0.000E+00  0.000E+00  0.000E+00
120  23.702002  31.5 -1             1 u                 (63/2-)  0
                                        117      3.023  0.000E+00  0.000E+00  0.000E+00
121  25.180000  32.5  1             1 u                 (65/2+)  0
