                                         36      0.876  1.000E+00  1.000E+00  0.000E+00
 41   6.100201  16.5  1   1.25E-12  3 u                 (33/2+)  0
                                         40      0.183  6.015E-02  6.015E-02  0.000E+00
                                         39      0.403  2.054E-01  2.059E-01  2.378E-03
                                         36      1.059  7.336E-01  7.340E-01  5.562E-04
 42   6.131500  -1.0  0             1                            0
                                         38      0.724  1.000E+00  1.000E+00  0.000E+00
 43   6.451800  -1.0  0             1                            0
                                         42      0.320  1.000E+00  1.000E+00  0.000E+00
 44   6.547500  -1.0  0             3                            0
                                         42      0.416  4.167E-01  4.167E-01  0.000E+00
                                         37      1.223  1.792E-01  1.792E-01  0.000E+00
                                         34      1.739  4.042E-01  4.042E-01  0.000E+00
 45   6.658300  -1.0  0             1                            0
                                         41      0.558  1.000E+00  1.000E+00  0.000E+00
 46   6.949600  -1.0  0             1                            0
                                         43      0.498  1.000E+00  1.000E+00  0.000E+00
 47   7.272601  -1.0  0             1                            0
                                         45      0.614  1.000E+00  1.000E+00  0.000E+00
 90Nb   90   41   70   54   39    5   10.150001    5.076000
  1   0.000000   8.0  1   5.26E+04  0 u                      8+  1 =    100.0000 %EC+%B+
  2   0.122370   6.0  1   6.30E-05  1 u                      6+  1 =    100.0000 %IT    
                                          1      0.122  6.414E-01  1.000E+00  5.590E-01
  3   0.124670   4.0 -1   1.88E+01  1 u                      4-  1 =    100.0000 %IT    
                                          2      0.002  0.000E+00  0.000E+00  1.508E+06
  4   0.171100   7.0  1   1.00E-06  1 u                      7+  0
                                          1      0.171  9.502E-01  1.000E+00  5.243E-02
  5   0.285300   5.0  1             1 u                      5+  0
                                          2      0.163  9.372E-01  1.000E+00  6.700E-02
  6   0.328000   4.0  1             1 u                    4(+)  0
                                          5      0.043  2.326E-01  1.000E+00  3.300E+00
  7   0.362400   3.0  1             1 g                          0
                                          3      0.238  9.903E-01  1.000E+00  9.837E-03
  8   0.382010   1.0  1   6.19E-03  1 u                      1+  1 =    100.0000 %IT    
                                          3      0.257  8.460E-01  1.000E+00  1.820E-01
  9   0.651190   3.0  1             1 u                      3+  0
                                          6      0.323  9.879E-01  1.000E+00  1.220E-02
 10   0.812900   9.0  1             1 u                    (9)+  0
                                          1      0.813  9.989E-01  1.000E+00  1.134E-03
 11   0.822600   1.0  1             2 g                          0
                                          9      0.171  0.000E+00  0.000E+00  1.652E-01
                                          8      0.441  9.953E-01  1.000E+00  4.768E-03
 12   0.827400   2.0  1             1 g                          0
                                          8      0.445  9.954E-01  1.000E+00  4.643E-03
 13   0.847700   6.0 -1             2 g                          0
                                          7      0.485  0.000E+00  0.000E+00  1.396E-02
                                          3      0.722  0.000E+00  0.000E+00  1.561E-03
 14   0.854320   2.0  1             3 u                    2(+)  0
                                          9      0.203  7.937E-01  8.247E-01  3.900E-02
                                          8      0.472  1.746E-01  1.753E-01  4.037E-03
                                          6      0.526  0.000E+00  0.000E+00  3.759E-03
 15   0.958000   3.0  1             0 n                          0
 16   1.128200   4.0 -1             2 g                          0
                                          9      0.477  0.000E+00  0.000E+00  1.550E-03
                                          3      1.003  0.000E+00  0.000E+00  6.468E-04
 17   1.195200   4.0  1             1 g                          0
                                          3      1.071  0.000E+00  0.000E+00  2.393E-04
 18   1.231000   4.0 -1             0 n                          0
 19   1.255000   6.0  1             0 n                          0
 20   1.279700   2.0  1             1 g                          0
                                          3      1.155  0.000E+00  0.000E+00  1.077E-03
 21   1.288000   5.0 -1             0 n                          0
 22   1.344100   1.0  1             1 u                      1+  0
                                         14      0.490  9.963E-01  1.000E+00  3.701E-03
 23   1.362700   3.0  1             4 u                    (3+)  0
                                          9      0.711  0.000E+00  0.000E+00  1.529E-03
                                          8      0.981  0.000E+00  0.000E+00  7.357E-04
                                          6      1.035  0.000E+00  0.000E+00  6.049E-04
                                          3      1.238  0.000E+00  0.000E+00  1.831E-04
 24   1.372100   3.0  1             2 g                          0
                                         14      0.518  0.000E+00  0.000E+00  3.180E-03
                                          3      1.248  0.000E+00  0.000E+00  1.805E-04
 25   1.414200   2.0  1             1 g                          0
                                          9      0.763  0.000E+00  0.000E+00  1.305E-03
 26   1.433300   5.0 -1             2 g                          0
                                          6      1.105  0.000E+00  0.000E+00  2.256E-04
                                          3      1.309  0.000E+00  0.000E+00  3.700E-04
 27   1.498000   2.0 -1             0 c                2-,3-,4-  0
 28   1.558000   4.0 -1             0 c                4-,5-,6-  0
 29   1.630700   6.0  1             1 g                          0
                                          3      1.506  0.000E+00  0.000E+00  0.000E+00
 30   1.646700   4.0 -1             1 c                2-,3-,4-  0
                                          3      1.522  0.000E+00  0.000E+00  0.000E+00
 31   1.692000   1.0 -1             0 n                          0
 32   1.769100   1.0  1             4 u                      1+  0
                                         22      0.425  0.000E+00  0.000E+00  5.194E-03
                                         12      0.942  6.892E-01  6.897E-01  8.227E-04
                                         11      0.946  8.270E-02  8.277E-02  8.135E-04
                                          8      1.387  2.274E-01  2.275E-01  3.284E-04
 33   1.804000   2.0  1             0 n                          0
 34   1.809110   7.0 -1             1 g                          0
                                         10      0.996  9.983E-01  1.000E+00  1.731E-03
 35   1.815700   3.0 -1             1 g                          0
                                          3      1.691  0.000E+00  0.000E+00  0.000E+00
 36   1.835700   6.0  1             2 g                          0
                                         17      0.641  0.000E+00  0.000E+00  2.145E-03
                                          9      1.184  0.000E+00  0.000E+00  1.938E-03
 37   1.844800   1.0  1             2 u                      1+  0
                                         14      0.990  6.021E-01  6.025E-01  7.380E-04
                                          8      1.464  3.974E-01  3.975E-01  2.944E-04
 38   1.868000   3.0 -1             0 n                          0
 39   1.880210  11.0 -1   4.72E-07  2 u                   (11-)  0
                                         34      0.071  1.132E-03  9.969E-01  8.795E+02
                                         10      1.067  3.060E-03  3.064E-03  1.308E-03
 40   1.971700  -1.0  0             1                            0
                                          3      1.847  0.000E+00  0.000E+00  0.000E+00
 41   1.985610  -1.0  0             1                            0
                                         10      1.173  1.000E+00  1.000E+00  0.000E+00
 42   1.990400  -1.0  0             2                            0
                                          9      1.340  0.000E+00  0.000E+00  0.000E+00
                                          3      1.865  0.000E+00  0.000E+00  0.000E+00
 43   2.000000  -1.0  0             0                            0
 44   2.037000  -1.0  0             0                            0
 45   2.082000  -1.0  0             0                            0
 46   2.104000  -1.0  0             0                            0
 47   2.125600   1.0  1             1 u                      1+  0
                                         14      1.271  9.996E-01  1.000E+00  3.930E-04
 48   2.168000  -1.0  0             0                            0
 49   2.309000   1.0  1             2 u                      1+  0
                                         14      1.455  9.006E-01  9.009E-01  2.981E-04
                                         12      1.482  9.907E-02  9.910E-02  2.871E-04
 50   2.344000  -1.0  0             0                            0
 51   2.370000  -1.0  0             0                            0
 52   2.430000  -1.0  0             0                            0
 53   2.479000  -1.0  0             0                            0
 54   2.487300  -1.0  0             1                            0
                                         39      0.607  1.000E+00  1.000E+00  0.000E+00
 55   2.530000  -1.0  0             0                            0
 56   2.560000  -1.0  0             0                            0
 57   2.580000  -1.0  0             0                            0
 58   2.650000  -1.0  0             0                            0
 59   2.680000  -1.0  0             0                            0
 60   2.710000  -1.0  0             0                            0
 61   2.730000  -1.0  0             0                            0
 62   2.780000  -1.0  0             0                            0
 63   2.850000  -1.0  0             0                            0
 64   2.880000  -1.0  0             0                            0
 65   2.950000  -1.0  0             0                            0
 66   2.980000  -1.0  0             0                            0
 67   3.020000  -1.0  0             0                            0
 68   3.071800  -1.0  0             1                            0
                                         54      0.585  1.000E+00  1.000E+00  0.000E+00
 69   3.160000  -1.0  0             0                            0
 70   5.008000   0.0  1             0 u                    (0+)  0
 91Nb   91   41  138   96   29    2   12.052001    5.158800
  1   0.000000   4.5  1   2.15E+10  0 u                    9/2+  0
  2   0.104600   0.5 -1   5.26E+06  1 u                    1/2-  0
                                          1      0.105  5.988E-03  1.000E+00  1.660E+02
  3   1.040000   6.5 -1             0 n                          0
  4   1.186880   2.5 -1   2.60E-12  1 u                    5/2-  0
                                          2      1.082  9.995E-01  1.000E+00  5.297E-04
  5   1.312720   1.5 -1   1.66E-13  1 u                    3/2-  0
                                          2      1.208  9.996E-01  1.000E+00  4.369E-04
  6   1.580980   3.5  1   3.30E-13  1 u                  (7/2)+  0
                                          1      1.581  1.000E+00  1.000E+00  0.000E+00
  7   1.612660   1.5 -1   5.40E-14  2 u                    3/2-  0
                                          4      0.426  7.444E-03  7.482E-03  5.171E-03
                                          2      1.508  9.925E-01  9.925E-01  0.000E+00
  8   1.637010   4.5  1   1.80E-12  1 u                  (9/2+)  0
                                          1      1.637  1.000E+00  1.000E+00  0.000E+00
  9   1.790620   4.5 -1   1.60E-12  2 u                  (9/2-)  0
                                          4      0.604  3.288E-02  3.296E-02  2.532E-03
                                          1      1.791  9.670E-01  9.670E-01  0.000E+00
 10   1.844920   2.5 -1   1.50E-12  2 u                  (5/2)-  0
                                          4      0.658  3.504E-01  3.511E-01  1.823E-03
                                          2      1.740  6.489E-01  6.489E-01  0.000E+00
 11   1.885000   5.5 -1             0 n                (GE 7/2)  0
 12   1.963110   2.5  1   1.80E-13  1 u                  (5/2+)  0
                                          1      1.963  1.000E+00  1.000E+00  0.000E+00
 13   1.984240   6.5 -1   1.00E-08  2 u                 (13/2-)  0
                                          9      0.194  2.767E-01  3.066E-01  1.080E-01
                                          1      1.984  6.934E-01  6.934E-01  0.000E+00
 14   2.034350   8.5 -1   3.76E-06  1 u                 (17/2-)  0
                                         13      0.050  6.667E-02  1.000E+00  1.400E+01
 15   2.065000   5.5 -1             0 n                (GE 7/2)  0
 16   2.120840   3.5 -1   1.00E-12  4 u                  (7/2-)  0
                                          9      0.330  4.218E-01  4.259E-01  9.665E-03
                                          5      0.808  8.858E-02  8.869E-02  1.170E-03
