 Masses based on Wapstra 1986 and Moller-Nix 1986 merged files, as obtained
 from D. Madland (files MASS86 and MN86, respectively). Spin, parities from
 BCDGRD3 and Nuclear Wallet Cards.  Date 10/25/88.  Total entries 4795.
   3846
  26058 -62.151800  100.0  26059 -60.661400  -98.5  26060 -61.406000  100.0  26061 -58.919000  -98.5  26062 -58.896000  100.0
  26063 -55.190000 9999.0  26064 -55.364000 9999.0  26065 -52.275000 9999.0  26066 -51.163000 9999.0  26067 -46.558000 9999.0
  26068 -44.899000 9999.0  26069 -39.556000 9999.0  26070 -37.588000 9999.0  26071 -32.026000 9999.0  26072 -28.645000 9999.0
  26073 -24.236000 9999.0  26074 -20.518000 9999.0  26075 -14.405000 9999.0  26076 -10.643000 9999.0  26077  -3.106000 9999.0
  26078   2.980000 9999.0  27042  80.172000 9999.0  27043  63.001000 9999.0  27044  49.110000 9999.0  27045  34.811000 9999.0
  27046  22.880000 9999.0  27047   9.681000 9999.0  27048   1.010000 9999.0  27049 -10.608000 9999.0  27050 -18.222000 9999.0
  27051 -28.049000 9999.0  27052 -34.287000 9999.0  27053 -42.639000 9999.0  27054 -48.007900  100.0  27055 -54.025600  -96.5
  27056 -56.037700  104.0  27057 -59.342600  -96.5  27058 -59.844100  102.0  27059 -62.226200  -96.5  27060 -61.646800  105.0
  27061 -62.897100  -96.5  27062 -61.423000  105.0  27063 -61.839000 9999.0  27064 -59.791000 9999.0  27065 -59.160000 9999.0
  27066 -56.218000 9999.0  27067 -55.497000 9999.0  27068 -52.179000 9999.0  27069 -50.784000 9999.0  27070 -46.832000 9999.0
  27071 -44.637000 9999.0  27072 -40.701000 9999.0  27073 -37.806000 9999.0  27074 -33.702000 9999.0  27075 -29.794000 9999.0
  27076 -25.264000 9999.0  27077 -21.882000 9999.0  27078 -14.883000 9999.0  27079  -8.824000 9999.0  27080  -1.428000 9999.0
  28044  74.891000 9999.0  28045  60.676000 9999.0  28046  44.268000 9999.0  28047  32.269000 9999.0  28048  17.959000 9999.0
  28049   8.089000 9999.0  28050  -4.979000  100.0  28051 -12.963000 9999.0  28052 -22.640000  100.0  28053 -29.380000 9999.0
  28054 -39.210000  100.0  28055 -45.330000 9999.0  28056 -53.901000  100.0  28057 -56.077400  -98.5  28058 -60.225000  100.0
  28059 -61.153600  -98.5  28060 -64.470800  100.0  28061 -64.219600  -98.5  28062 -66.745500  100.0  28063 -65.512800  -99.5
  28064 -67.098000  100.0  28065 -65.124800  -97.5  28066 -66.029000  100.0  28067 -63.743000 9999.0  28068 -63.483000 9999.0
  28069 -60.460000 9999.0  28070 -59.234000 9999.0  28071 -55.888000 9999.0  28072 -54.481000 9999.0  28073 -50.557000 9999.0
  28074 -48.637000 9999.0  28075 -44.587000 9999.0  28076 -42.028000 9999.0  28077 -37.528000 9999.0  28078 -34.426000 9999.0
  28079 -28.075000 9999.0  28080 -22.718000 9999.0  28081 -15.441000 9999.0  28082  -9.276000 9999.0  29046  74.357000 9999.0
  29047  57.516000 9999.0  29048  44.377000 9999.0  29049  29.284000 9999.0  29050  19.045000 9999.0  29051   5.988000 9999.0
  29052  -2.983000 9999.0  29053 -14.204000 9999.0  29054 -21.932000 9999.0  29055 -31.521000 9999.0  29056 -38.584000 9999.0
  29057 -47.350000 9999.0  29058 -51.662300  101.0  29059 -56.353500  -98.5  29060 -58.344000  102.0  29061 -61.982000  -98.5
  29062 -62.797000  101.0  29063 -65.578800  -98.5  29064 -65.423600  101.0  29065 -67.262100  -98.5  29066 -66.256700  101.0
  29067 -67.303000  -98.5  29068 -65.540000  101.0  29069 -65.741000 9999.0  29070 -63.390000 9999.0  29071 -62.418000 9999.0
  29072 -59.650000 9999.0  29073 -58.718000 9999.0  29074 -55.871000 9999.0  29075 -54.157000 9999.0  29076 -50.951000 9999.0
  29077 -48.448000 9999.0  29078 -44.478000 9999.0  29079 -41.994000 9999.0  29080 -36.082000 9999.0  29081 -31.136000 9999.0
  29082 -24.747000 9999.0  29083 -18.927000 9999.0  29084 -12.124000 9999.0  30049  56.158000 9999.0  30050  40.004000 9999.0
  30051  28.878000 9999.0  30052  14.100000 9999.0  30053   5.404000 9999.0  30054  -6.975000 9999.0  30055 -14.692000 9999.0
  30056 -26.130000  100.0  30057 -32.700000 9999.0  30058 -42.210000  100.0  30059 -47.260000 9999.0  30060 -54.185000  100.0
  30061 -56.343000  -98.5  30062 -61.170000  100.0  30063 -62.211900  -98.5  30064 -66.002200  100.0  30065 -65.910400  -97.5
  30066 -68.898800  100.0  30067 -67.879600  -97.5  30068 -70.006500  100.0  30069 -68.417300  -99.5  30070 -69.561000  100.0
  30071 -67.323000  -99.5  30072 -68.131000  100.0  30073 -65.410000 9999.0  30074 -65.708000 9999.0  30075 -62.530000 9999.0
  30076 -62.290000 9999.0  30077 -58.871000 9999.0  30078 -57.049000 9999.0  30079 -53.307000 9999.0  30080 -51.890000 9999.0
  30081 -45.926000 9999.0  30082 -41.974000 9999.0  30083 -35.320000 9999.0  30084 -30.323000 9999.0  30085 -23.439000 9999.0
  30086 -18.089000 9999.0  31051  53.483000 9999.0  31052  41.407000 9999.0  31053  27.076000 9999.0  31054  17.054000 9999.0
  31055   4.469000 9999.0  31056  -4.597000 9999.0  31057 -15.681000 9999.0  31058 -23.368000 9999.0  31059 -33.301000 9999.0
  31060 -38.350000 9999.0  31061 -45.565000 9999.0  31062 -51.999000 9999.0  31063 -56.690000  -98.5  31064 -58.837000  100.0
  31065 -62.654900  -98.5  31066 -63.724000  100.0  31067 -66.878600  -98.5  31068 -67.085400  101.0  31069 -69.322600  -98.5
  31070 -68.905900  101.0  31071 -70.139400  -98.5  31072 -68.589300  -97.0  31073 -69.705000  -98.5  31074 -68.060000  -97.0
  31075 -68.466000 9999.0  31076 -66.440000 9999.0  31077 -65.690000 9999.0  31078 -63.327000 9999.0  31079 -62.720000 9999.0
  31080 -59.380000 9999.0  31081 -57.990000 9999.0  31082 -52.712000 9999.0  31083 -48.620000 9999.0  31084 -42.917000 9999.0
  31085 -38.224000 9999.0  31086 -32.266000 9999.0  31087 -27.232000 9999.0  31088 -21.010000 9999.0  32053  53.306000 9999.0
  32054  37.685000 9999.0  32055  26.975000 9999.0  32056  13.241000 9999.0  32057   3.890000 9999.0  32058  -8.336000 9999.0
  32059 -16.354000 9999.0  32060 -27.438000 9999.0  32061 -32.900000 9999.0  32062 -41.219000  100.0  32063 -45.598000 9999.0
  32064 -54.430000  100.0  32065 -56.410000 9999.0  32066 -61.620000  100.0  32067 -62.656000 9999.0  32068 -66.978000  100.0
  32069 -67.097000  -97.5  32070 -70.561800  100.0  32071 -69.906200  -99.5  32072 -72.583600  100.0  32073 -71.295200  104.5
